Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,LivingPlusBasementSF,TotalPorchSF,OutdoorSF,TotalBath,HouseAge,RemodAge,IsNewHouse,IsRemodeled,HasGarageYrBlt,GarageAge,HasGarage,HasBasement,HasFireplace,HasPool,HasMasVnr,HasWoodDeck,HasOpenPorch,HasScreenPorch,Has3SsnPorch,HasMiscFeature,HasFence,HasAlley,ExteriorMatched,ExterQual_Ord,ExterCond_Ord,BsmtQual_Ord,BsmtCond_Ord,BsmtExposure_Ord,BsmtFinType1_Ord,BsmtFinType2_Ord,HeatingQC_Ord,KitchenQual_Ord,Functional_Ord,FireplaceQu_Ord,GarageFinish_Ord,GarageQual_Ord,GarageCond_Ord,PavedDrive_Ord,PoolQC_Ord,Fence_Ord,LotShape_Ord,LandSlope_Ord,ExteriorQualityScore,KitchenQualityScore,BasementQualityScore,BasementFinishScore,GarageQualityScore,LuxuryQualityScore,OverallQual_x_TotalSF,OverallQual_x_GrLivArea,OverallQual_x_TotalBath,KitchenQual_Ord_x_GrLivArea,ExterQual_Ord_x_GrLivArea,BsmtQual_Ord_x_TotalBsmtSF,GarageFinish_Ord_x_GarageArea,GarageQual_Ord_x_GarageArea,Neighborhood_TE,Neighborhood_TE_Centered,MSSubClass_TE,MSSubClass_TE_Centered,Exterior1st_TE,Exterior1st_TE_Centered,Exterior2nd_TE,Exterior2nd_TE_Centered,Foundation_TE,Foundation_TE_Centered,HouseStyle_TE,HouseStyle_TE_Centered,SaleCondition_TE,SaleCondition_TE_Centered,GarageType_TE,GarageType_TE_Centered,Neighborhood_OverallQual_TE,Neighborhood_OverallQual_TE_Centered,Neighborhood_MSSubClass_TE,Neighborhood_MSSubClass_TE_Centered,Neighborhood_HouseStyle_TE,Neighborhood_HouseStyle_TE_Centered,MSSubClass_OverallQual_TE,MSSubClass_OverallQual_TE_Centered,Exterior1st_OverallQual_TE,Exterior1st_OverallQual_TE_Centered,Exterior2nd_OverallQual_TE,Exterior2nd_OverallQual_TE_Centered,Foundation_OverallQual_TE,Foundation_OverallQual_TE_Centered,GarageType_OverallQual_TE,GarageType_OverallQual_TE_Centered,NeighborhoodPriceTier_Ord,NeighborhoodPriceTier,IsPremiumNeighborhood,IsLowPriceNeighborhood,OverallQual_x_Neighborhood_TE,OverallQual_x_Neighborhood_TE_Centered,OverallCond_x_Neighborhood_TE,OverallCond_x_Neighborhood_TE_Centered,ExterQual_Ord_x_Neighborhood_TE,ExterQual_Ord_x_Neighborhood_TE_Centered,KitchenQual_Ord_x_Neighborhood_TE,KitchenQual_Ord_x_Neighborhood_TE_Centered,BsmtQual_Ord_x_Neighborhood_TE,BsmtQual_Ord_x_Neighborhood_TE_Centered,GarageFinish_Ord_x_Neighborhood_TE,GarageFinish_Ord_x_Neighborhood_TE_Centered,GarageQual_Ord_x_Neighborhood_TE,GarageQual_Ord_x_Neighborhood_TE_Centered,FireplaceQu_Ord_x_Neighborhood_TE,FireplaceQu_Ord_x_Neighborhood_TE_Centered,Neighborhood_TE_x_GrLivArea,Neighborhood_TE_x_TotalSF,Neighborhood_TE_x_LivingPlusBasementSF,Neighborhood_TE_x_TotalBsmtSF,Neighborhood_TE_x_1stFlrSF,Neighborhood_TE_x_2ndFlrSF,Neighborhood_TE_x_GarageArea,Neighborhood_TE_x_GarageCars,Neighborhood_TE_x_TotalBath,Neighborhood_TE_x_TotalPorchSF,Neighborhood_TE_x_OutdoorSF,Neighborhood_TE_x_LotArea,Neighborhood_TE_x_LotFrontage,PremiumNeighborhoodLargeHouse,PremiumNeighborhoodHighQuality,LowPriceNeighborhoodLargeHouse,LowPriceNeighborhoodLowQuality,LargeHighQualityHouse,LargeLowQualityHouse
11,20,RL,70.0,11200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,906,Unf,0,134,1040,GasA,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1965.0,Unf,1,384,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,2,2008,WD,Normal,2080,2080,0,0,2.0,43,43,0,0,1,43.0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.0,1.0,3.0,1.0,5.0,3.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,3.0,7.0,4.0,7.0,10.0,10400,5200,10.0,3120.0,3120.0,3120.0,384.0,1152.0,11.863547876194442,-0.16046727948810613,12.055904442566344,0.03188928688379633,11.961043792623256,-0.06297136305929207,11.984087746519354,-0.03992740916319448,11.876788607412655,-0.14722654826989334,11.996315417928788,-0.027699737753760445,12.008957060943915,-0.015058094738632732,11.780214191015702,-0.2438009646668462,11.876094558188413,-0.1479205974941351,11.879162392106329,-0.14485276357621935,11.859400187906772,-0.16461496777577622,11.825919425130389,-0.19809573055215957,11.834577192585595,-0.18943796309695315,11.84867973813061,-0.17533541755193838,11.81501301371747,-0.20900214196507783,11.764608837070098,-0.25940631861245045,1,mid,0,0,59.31773938097221,-0.8023363974405306,59.31773938097221,-0.8023363974405306,35.59064362858332,-0.4814018384643184,35.59064362858332,-0.4814018384643184,35.59064362858332,-0.4814018384643184,11.863547876194442,-0.16046727948810613,35.59064362858332,-0.4814018384643184,0.0,-0.0,12338.089791242219,24676.179582484438,24676.179582484438,12338.089791242219,12338.089791242219,0.0,4555.602384458665,11.863547876194442,23.727095752388884,0.0,0.0,132871.73621337776,830.448351333611,0,0,0,0,0,0
12,60,RL,85.0,11924,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,WdShing,Wd Shng,Stone,286.0,Ex,TA,PConc,Ex,TA,No,GLQ,998,Unf,0,177,1175,GasA,Ex,Y,SBrkr,1182,1142,0,2324,1,0,3,0,4,1,Ex,11,Typ,2,Gd,BuiltIn,2005.0,Fin,3,736,TA,TA,Y,147,21,0,0,0,0,None,None,None,0,7,2006,New,Partial,3499,3499,21,168,4.0,1,0,1,1,1,1.0,1,1,1,0,1,1,1,0,0,0,0,0,0,5.0,3.0,5.0,3.0,1.0,6.0,1.0,5.0,5.0,7.0,4.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,8.0,5.0,9.0,7.0,9.0,18.0,31491,20916,36.0,11620.0,11620.0,5875.0,2208.0,2208.0,12.474873966380878,0.45085881069833,12.306970709031331,0.2829555533487831,11.903387140342847,-0.12062801533970102,11.889732565607316,-0.13428259007523202,12.249606289525985,0.22559113384343732,12.160610558481169,0.13659540279862092,12.377452334620576,0.3534371789380284,12.281777299483236,0.2577621438006883,12.435253593579858,0.4112384378973104,12.391042208467537,0.36702705278498904,12.365043170923874,0.3410280152413261,12.337819278412036,0.3138041227294881,12.056077464128018,0.03206230844546987,12.056077464128018,0.03206230844546987,12.530590150655163,0.506574994972615,12.26295713206498,0.23894197638243142,3,premium,1,0,112.27386569742791,4.05772929628497,62.37436983190439,2.25429405349165,62.37436983190439,2.25429405349165,62.37436983190439,2.25429405349165,62.37436983190439,2.25429405349165,37.424621899142636,1.35257643209499,37.424621899142636,1.35257643209499,49.89949586552351,1.80343524279332,28991.60709786916,43649.58400836669,43649.58400836669,14657.976910497531,14745.301028262198,14246.306069606962,9181.507239256327,37.424621899142636,49.89949586552351,261.9723532939984,2095.7788263519874,148750.3971751256,1060.3642871423747,1,1,0,0,1,0
13,20,RL,71.0,12968,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,737,Unf,0,175,912,GasA,TA,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1962.0,Unf,1,352,TA,TA,Y,140,0,0,0,176,0,None,None,None,0,9,2008,WD,Normal,1824,1824,176,316,2.0,46,46,0,0,1,46.0,1,1,0,0,0,1,0,1,0,0,0,0,0,3.0,3.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,3.0,6.0,3.0,7.0,6.0,7.0,10.0,9120,4560,10.0,2736.0,2736.0,2736.0,352.0,1056.0,11.857277665898817,-0.16673748978373126,12.05030803444561,0.026292878763062077,11.95463608637697,-0.0693790693055778,12.007999587450877,-0.01601556823167094,11.876634408407968,-0.14738074727458006,11.99411716658378,-0.029897989098767397,12.004276862309863,-0.019738293372684623,11.778703824492304,-0.24531133119024418,11.867051920688617,-0.15696323499393117,11.866918061273962,-0.1570970944085861,11.849582293778516,-0.17443286190403207,11.830460719597545,-0.19355443608500345,11.837771499280848,-0.18624365640170026,11.947709542514716,-0.07630561316783258,11.823185545613356,-0.2008296100691922,11.774126645108286,-0.2498885105742623,0,low,0,1,59.28638832949409,-0.8336874489186563,71.1436659953929,-1.0004249387023876,35.57183299769645,-0.5002124693511938,35.57183299769645,-0.5002124693511938,35.57183299769645,-0.5002124693511938,11.857277665898817,-0.16673748978373126,35.57183299769645,-0.5002124693511938,0.0,-0.0,10813.837231299722,21627.674462599443,21627.674462599443,10813.837231299722,10813.837231299722,0.0,4173.761738396383,11.857277665898817,23.714555331797634,2086.8808691981917,3746.899742424026,153765.17677137585,841.866714278816,0,0,0,1,0,0
14,20,RL,91.0,10652,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1494,1494,GasA,Ex,Y,SBrkr,1494,0,0,1494,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,840,TA,TA,Y,160,33,0,0,0,0,None,None,None,0,8,2007,New,Partial,2988,2988,33,193,2.0,1,0,1,1,1,1.0,1,1,1,0,1,1,1,0,0,0,0,0,1,4.0,3.0,4.0,3.0,3.0,1.0,1.0,5.0,4.0,7.0,4.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,7.0,4.0,10.0,2.0,8.0,16.0,20916,10458,14.0,5976.0,5976.0,5976.0,1680.0,2520.0,12.148155351398376,0.12414019571582813,12.048161881082509,0.024146725399960545,12.195969027513787,0.17195387183123856,12.198209874391875,0.17419471870932668,12.25630814348966,0.23229298780711183,11.984295220218545,-0.03971993546400299,12.385958153994935,0.3619429983123865,12.16075248363087,0.13673732794832105,12.188568574579515,0.16455341889696662,12.10851001888723,0.08449486320468225,12.090378423135583,0.06636326745303478,12.199897332426016,0.1758821767434675,12.209881240945883,0.18586608526333492,12.212502683556739,0.18848752787419087,12.205909099234159,0.1818939435516107,12.23819851421757,0.21418335853502235,3,premium,1,0,85.03708745978864,0.8689813700107969,60.74077675699188,0.6207009785791406,48.592621405593505,0.4965607828633125,48.592621405593505,0.4965607828633125,48.592621405593505,0.4965607828633125,24.296310702796752,0.24828039143165626,36.44446605419513,0.3724205871474844,48.592621405593505,0.4965607828633125,18149.344094989174,36298.68818997835,36298.68818997835,18149.344094989174,18149.344094989174,0.0,10204.450495174637,36.44446605419513,24.296310702796752,400.8891265961464,2344.5939828198866,129402.1508030955,1105.4821369772521,0,1,0,0,0,0
15,20,RL,73.0,10920,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,MetalSd,MetalSd,BrkFace,212.0,TA,TA,CBlock,TA,TA,No,BLQ,733,Unf,0,520,1253,GasA,TA,Y,SBrkr,1253,0,0,1253,1,0,1,1,2,1,TA,5,Typ,1,Fa,Attchd,1960.0,RFn,1,352,TA,TA,Y,0,213,176,0,0,0,None,GdWo,None,0,5,2008,WD,Normal,2506,2506,389,389,2.5,48,48,0,0,1,48.0,1,1,1,0,1,0,1,0,0,0,1,0,1,3.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,7.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,3.0,6.0,3.0,7.0,5.0,8.0,13.0,15036,7518,15.0,3759.0,3759.0,3759.0,704.0,1056.0,11.879606111668808,-0.14440904401373977,12.048161881082509,0.024146725399960545,11.868624499203253,-0.15539065647929462,11.872172473925579,-0.15184268175696936,11.87077880335699,-0.15323635232555866,11.984295220218545,-0.03971993546400299,12.002074948276858,-0.021940207405689804,12.16075248363087,0.13673732794832105,11.95591256727953,-0.06810258840301842,11.874382280160653,-0.14963287552189541,11.859410929790943,-0.16460422589160473,12.03298911991101,0.00897396422846164,11.934278239249984,-0.08973691643256387,11.933779791598925,-0.09023536408362354,11.952917703725518,-0.07109745195702999,12.027903470011074,0.003888314328525766,1,mid,0,0,71.27763667001285,-0.8664542640824386,59.39803055834404,-0.7220452200686989,35.63881833500643,-0.4332271320412193,35.63881833500643,-0.4332271320412193,35.63881833500643,-0.4332271320412193,23.759212223337617,-0.28881808802747955,35.63881833500643,-0.4332271320412193,23.759212223337617,-0.28881808802747955,14885.146457921017,29770.292915842034,29770.292915842034,14885.146457921017,14885.146457921017,0.0,4181.621351307421,11.879606111668808,29.69901527917202,4621.166777439166,4621.166777439166,129725.2987394234,867.211246151823,0,0,0,0,0,0
16,45,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,832,832,GasA,Ex,Y,FuseA,854,0,0,854,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1991.0,Unf,2,576,TA,TA,Y,48,112,0,0,0,0,None,GdPrv,None,0,7,2007,WD,Normal,1686,1686,112,160,1.0,78,6,0,1,1,16.0,1,1,0,0,0,1,1,0,0,0,1,0,1,3.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,3.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,4.0,4.0,3.0,6.0,3.0,7.0,2.0,7.0,10.0,11802,5978,7.0,2562.0,2562.0,2496.0,576.0,1728.0,11.78071154017278,-0.24330361550976853,11.867195956836003,-0.15681919884654505,11.851365050608074,-0.17265010507447442,11.854471806638644,-0.169543349043904,11.764187213431626,-0.2598279422509222,11.856183786627367,-0.1678313690551807,12.006075029069725,-0.017940126612822738,11.786615689918223,-0.2373994657643248,12.029296658271527,0.005281502588978526,11.990166433921486,-0.03384872176106235,11.96523600055285,-0.05877915512969878,12.016104541005708,-0.007910614676839955,12.09995870069066,0.07594354500811207,12.102140715940687,0.07812556025813855,12.029488295502,0.0054731398194522995,12.004427121450627,-0.019588034231921014,0,low,0,1,82.46498078120946,-1.7031253085683797,94.24569232138224,-1.9464289240781483,35.34213462051834,-0.7299108465293056,35.34213462051834,-0.7299108465293056,35.34213462051834,-0.7299108465293056,11.78071154017278,-0.24330361550976853,35.34213462051834,-0.7299108465293056,0.0,-0.0,10060.727655307554,19862.279656731305,19862.279656731305,9801.552001423752,10060.727655307554,0.0,6785.689847139521,23.56142308034556,11.78071154017278,1319.4396924993514,1884.9138464276448,72097.95462585741,600.8162885488117,0,0,0,0,0,0
17,20,RL,73.0,11241,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,ALQ,578,Unf,0,426,1004,GasA,Ex,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1970.0,Fin,2,480,TA,TA,Y,0,0,0,0,0,0,None,None,Shed,700,3,2010,WD,Normal,2008,2008,0,0,2.0,40,40,0,0,1,40.0,1,1,1,0,1,0,0,0,0,1,0,0,1,3.0,3.0,3.0,3.0,1.0,5.0,1.0,5.0,3.0,7.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,6.0,3.0,7.0,6.0,9.0,15.0,12048,6024,12.0,3012.0,3012.0,3012.0,1440.0,1440.0,11.879686712124498,-0.14432844355805052,12.043452869163435,0.019437713480886742,11.853826391811257,-0.17018876387129112,11.858319587693504,-0.16569556798904372,11.866070341473716,-0.15794481420883244,11.988927009296743,-0.03508814638580482,11.998230162180326,-0.02578499350222252,12.152687662402823,0.12867250672027453,11.955691676634377,-0.06832347904817127,11.871628784710117,-0.15238637097243135,11.85584703599672,-0.1681681196858289,12.028811133757284,0.00479597807473553,11.927951824381259,-0.09606333130128952,11.91367828127363,-0.11033687440891882,11.952299456823525,-0.07171569885902329,12.02525850650712,0.0012433508245717206,1,mid,0,0,71.27812027274699,-0.8659706613483031,83.15780698487148,-1.0102991049063537,35.639060136373494,-0.43298533067415157,35.639060136373494,-0.43298533067415157,35.639060136373494,-0.43298533067415157,35.639060136373494,-0.43298533067415157,35.639060136373494,-0.43298533067415157,35.639060136373494,-0.43298533067415157,11927.205458972996,23854.410917945992,23854.410917945992,11927.205458972996,11927.205458972996,0.0,5702.249621819758,23.759373424248995,23.759373424248995,0.0,0.0,133539.55833099148,867.2171299850884,0,0,0,0,0,0
18,90,RL,72.0,10791,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1296,0,0,1296,0,0,2,0,2,2,TA,6,Typ,0,None,CarPort,1967.0,Unf,2,516,TA,TA,Y,0,0,0,0,0,0,None,None,Shed,500,10,2006,WD,Normal,1296,1296,0,0,2.0,39,39,0,0,1,39.0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,3.0,0.0,0.0,7.0,10.0,5184,5184,8.0,3888.0,3888.0,0.0,516.0,1548.0,11.859894346560727,-0.1641208091218207,11.851554991028639,-0.17246016465390923,11.877094483389408,-0.14692067229314,11.880098550889755,-0.14391660479279267,11.76047260303494,-0.26354255264760873,11.988927009296743,-0.03508814638580482,11.998230162180326,-0.02578499350222252,11.900038671100004,-0.12397648458254373,11.958880976956866,-0.06513417872568183,11.970262943453525,-0.053752212229023044,11.852796236631475,-0.17121891905107312,11.910708610466296,-0.11330654521625227,11.746666253433006,-0.27734890224954256,11.749027099994263,-0.27498805568828466,11.848324463625978,-0.17569069205656973,11.931271639593845,-0.0927435160887029,1,mid,0,0,47.43957738624291,-0.6564832364872828,59.29947173280364,-0.8206040456091035,35.57968303968218,-0.4923624273654621,35.57968303968218,-0.4923624273654621,0.0,-0.0,11.859894346560727,-0.1641208091218207,35.57968303968218,-0.4923624273654621,0.0,-0.0,15370.423073142703,15370.423073142703,15370.423073142703,0.0,15370.423073142703,0.0,6119.705482825335,23.719788693121455,23.719788693121455,0.0,0.0,127980.1198937368,853.9123929523723,0,0,0,0,0,0
19,20,RL,66.0,13695,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,646,Unf,0,468,1114,GasA,Ex,Y,SBrkr,1114,0,0,1114,1,0,1,1,3,1,Gd,6,Typ,0,None,Detchd,2004.0,Unf,2,576,TA,TA,Y,0,102,0,0,0,0,None,None,None,0,6,2008,WD,Normal,2228,2228,102,102,2.5,4,4,0,0,1,4.0,1,1,0,0,0,0,1,0,0,0,0,0,1,3.0,3.0,3.0,3.0,1.0,6.0,1.0,5.0,4.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,4.0,7.0,7.0,7.0,11.0,11140,5570,12.5,4456.0,3342.0,3342.0,576.0,1728.0,12.083017137462935,0.05900198178038707,12.056719144343738,0.03270398866118995,12.203615082752654,0.17959992707010564,12.207492916531436,0.18347776084888778,12.256193595784683,0.2321784401021354,12.004894042204253,-0.01912111347829537,12.011063382778318,-0.012951772904230552,11.781607247019158,-0.2424079086633899,11.973530611025662,-0.05048454465688579,12.043120622240757,0.01910546655820866,12.003710914589988,-0.02030424109256046,11.820625895150066,-0.2033892605324823,11.85622343863885,-0.16779171704369844,11.847904728505986,-0.1761104271765621,11.863069643847078,-0.1609455118354699,11.77073311980024,-0.25328203588230735,2,high,0,0,60.41508568731467,0.29500990890193535,60.41508568731467,0.29500990890193535,36.24905141238881,0.1770059453411612,48.33206854985174,0.23600792712154828,36.24905141238881,0.1770059453411612,12.083017137462935,0.05900198178038707,36.24905141238881,0.1770059453411612,0.0,0.0,13460.48109113371,26920.96218226742,26920.96218226742,13460.48109113371,13460.48109113371,0.0,6959.81787117865,24.16603427492587,30.207542843657336,1232.4677480212194,1232.4677480212194,165476.9196975549,797.4791310725537,0,0,0,0,0,0
20,20,RL,70.0,7560,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1965,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,504,Unf,0,525,1029,GasA,TA,Y,SBrkr,1339,0,0,1339,0,0,1,0,3,1,TA,6,Min1,0,None,Attchd,1958.0,Unf,1,294,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,5,2009,COD,Abnorml,2368,2368,0,0,1.0,51,44,0,1,1,51.0,1,1,0,0,0,0,0,0,0,0,1,0,0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,6.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,4.0,3.0,6.0,3.0,7.0,3.0,7.0,10.0,11840,6695,5.0,4017.0,4017.0,3087.0,294.0,882.0,11.879686712124498,-0.14432844355805052,12.043452869163435,0.019437713480886742,12.032117560184101,0.008102404501553195,11.996370012211178,-0.027645143471369593,11.866070341473716,-0.15794481420883244,11.988927009296743,-0.03508814638580482,11.824385759653635,-0.1996293960289126,12.152687662402823,0.12867250672027453,11.848456810674364,-0.17555834500818435,11.871628784710117,-0.15238637097243135,11.85584703599672,-0.1681681196858289,11.817138359832361,-0.20687679585018692,11.945362710424382,-0.07865244525816628,11.922258314596828,-0.10175684108572014,11.808270449725267,-0.215744705957281,11.8552128404665,-0.16880231521604827,1,mid,0,0,59.398433560622486,-0.7216422177902526,71.27812027274699,-0.8659706613483031,35.639060136373494,-0.43298533067415157,35.639060136373494,-0.43298533067415157,35.639060136373494,-0.43298533067415157,11.879686712124498,-0.14432844355805052,35.639060136373494,-0.43298533067415157,0.0,-0.0,15906.900507534703,28131.09813431081,28131.09813431081,12224.197626776107,15906.900507534703,0.0,3492.627893364602,11.879686712124498,11.879686712124498,0.0,0.0,89810.43154366121,831.5780698487148,0,0,0,0,0,0
21,60,RL,101.0,14215,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1158,1158,GasA,Ex,Y,SBrkr,1158,1218,0,2376,0,0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,RFn,3,853,TA,TA,Y,240,154,0,0,0,0,None,None,None,0,11,2006,New,Partial,3534,3534,154,394,3.5,1,0,1,1,1,1.0,1,1,1,0,1,1,1,0,0,0,0,0,1,4.0,3.0,5.0,3.0,3.0,1.0,1.0,5.0,4.0,7.0,4.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,7.0,4.0,11.0,2.0,8.0,16.0,28272,19008,28.0,9504.0,9504.0,5790.0,1706.0,2559.0,12.475197082982207,0.45118192729965934,12.324239147633039,0.30022399195049054,12.195969027513787,0.17195387183123856,12.198209874391875,0.17419471870932668,12.25630814348966,0.23229298780711183,12.176536045802354,0.1525208901198063,12.385958153994935,0.3619429983123865,12.295579255030022,0.27156409934747394,12.330164226955024,0.3061490712724755,12.405341413827669,0.3813262581451209,12.3795492048978,0.3555340492152528,12.412080371857293,0.3880652161747449,12.432083474565177,0.40806831888262884,12.430109162745563,0.4060940070630146,12.444584097486459,0.4205689418039107,12.323257785375915,0.29924262969336723,3,premium,1,0,99.80157666385766,3.6094554183972747,62.375985414911035,2.2559096364982967,49.90078833192883,1.8047277091986373,49.90078833192883,1.8047277091986373,62.375985414911035,2.2559096364982967,24.950394165964415,0.9023638545993187,37.425591248946624,1.353545781898978,49.90078833192883,1.8047277091986373,29641.068269165724,44087.34649125912,44087.34649125912,14446.278222093397,14446.278222093397,15194.790047072329,10641.343111783823,37.425591248946624,43.66318979043773,1921.18035077926,4915.227650694989,177334.9265345921,1259.994905381203,1,1,0,0,1,0
