category,mean,median,count,encoded_value,feature,global_mean,smoothing
CarPort__4,11.488293974918976,11.530775206233024,5,11.916870919529833,GarageType_OverallQual,12.024015155682548,20
CarPort__5,11.810672654226503,11.810672654226503,2,12.004620382822907,GarageType_OverallQual,12.024015155682548,20
CarPort__6,11.767575435251748,11.767575435251748,1,12.01180374042394,GarageType_OverallQual,12.024015155682548,20
Detchd__10,12.881327863253969,12.881327863253969,2,12.101952674552678,GarageType_OverallQual,12.024015155682548,20
Detchd__2,10.737047318114268,10.737047318114268,2,11.907018079539977,GarageType_OverallQual,12.024015155682548,20
Detchd__3,11.391746537834125,11.418625774449598,11,11.79966177515569,GarageType_OverallQual,12.024015155682548,20
Detchd__4,11.570005586459928,11.599185726610004,57,11.687930149894376,GarageType_OverallQual,12.024015155682548,20
Detchd__5,11.735813904552728,11.751950239425476,169,11.766311391444772,GarageType_OverallQual,12.024015155682548,20
Detchd__6,11.84141959774787,11.81303746480054,97,11.872632513634139,GarageType_OverallQual,12.024015155682548,20
Detchd__7,11.997069569630993,11.971906462258385,44,12.005490065272104,GarageType_OverallQual,12.024015155682548,20
Detchd__8,12.285899451399658,12.345838935721968,5,12.07639201482597,GarageType_OverallQual,12.024015155682548,20
NoFeature__1,10.798825389644975,10.798825389644975,2,11.91263426786095,GarageType_OverallQual,12.024015155682548,20
NoFeature__2,11.002116507732016,11.002116507732016,1,11.975353315303952,GarageType_OverallQual,12.024015155682548,20
NoFeature__3,11.064484501510016,11.178760957629736,6,11.802585004719656,GarageType_OverallQual,12.024015155682548,20
NoFeature__4,11.410646942395042,11.431206053499913,26,11.677328774259175,GarageType_OverallQual,12.024015155682548,20
NoFeature__5,11.635116679082856,11.608234405144918,32,11.784693016236584,GarageType_OverallQual,12.024015155682548,20
NoFeature__6,11.6072631622665,11.61741623590109,12,11.86773315815153,GarageType_OverallQual,12.024015155682548,20
NoFeature__7,11.856522261533735,11.856522261533735,1,12.016039303580223,GarageType_OverallQual,12.024015155682548,20
NoFeature__8,11.711784520403112,11.711784520403112,1,12.009147030193052,GarageType_OverallQual,12.024015155682548,20
